Id,ZipCode,Longitude,Latitude,FullTimeOfficers,PartTimeOfficers,TotalActiveOfficers
22002,72422,-90.5795338,36.4092047,8,0,8
22003,71730,-92.6333209,33.2098768,30,6,36
22004,71646,-91.8133436,33.2290934,19,0,19
22005,72432,-90.7160348,35.5801368,11,3,14
22006,72358,-89.9648832,35.7766771,28,0,28
22007,72204,-92.3084813,34.7237087,112,0,112
22008,72616,-93.5465338,36.3554732,17,0,17
22009,71753,-93.2658504,33.2648602,13,1,14
22010,72712,-94.22695182,36.35991682,103,0,103
22011,72034,-92.4432706,35.088497,50,10,60
22012,71701,-92.82973035,33.58453995,14,6,20
22013,35805,-86.6555566,34.7157658,1,0,1
22014,35205,-86.8040354,33.4960076,79,0,79
22015,35115,-86.8648371,33.10902474,9,0,9
22016,36303,-85.46761359,31.3146132,3,0,3
22017,36688,-88.183954,30.694283,25,1,26
22018,35592,-88.1086083,33.7574298,8,2,10
22019,35045,-86.62962014,32.84011385,29,12,41
22020,36360,-85.64061617,31.45853638,0,6,6
22021,36040,-86.5792252,32.18354031,14,1,15
22022,35630,-87.6754959,34.7987824,35,0,35
22023,36744,-87.5923977,32.703693,7,2,9
22024,35203,-86.8075562,33.5232987,556,0,556
22025,36401,-86.96360999,31.46099376,1,1,2
22026,36460,-87.3243609,31.5275983,18,0,18
22027,36507,-87.77695511,30.85072854,4,5,9
22028,36109,-86.23841704,32.40105992,110,0,110
22029,35055,-86.83002886,34.15016643,78,1,79
22030,36904,-88.2218355,32.0893808,5,1,6
22031,36603,-88.04086088,30.67933065,170,0,170
22032,36104,-86.3065015,32.3758856,126,0,126
22033,36340,-85.8656198,31.0404682,9,2,11
22034,35801,-86.5849421,34.7302546,107,0,107
22035,36081,-85.9736254,31.80730298,16,0,16
22036,35051,-86.6262056,33.1849128,119,18,137
22037,36518,-88.2565961,31.4656998,5,8,13
22038,36083,-85.6584497,32.4074983,19,0,19
22039,35968,-85.773283,34.418076,34,9,43
22040,36869,-85.019753,32.4409494,32,2,34
22041,36426,-87.07300462,31.10732104,25,10,35
22042,35462,-87.88660888,32.84124351,11,0,11
22043,36264,-85.5691873,33.6583338,9,1,10
22044,36420,-86.5027702,31.31339571,26,0,26
22045,36756,-87.31857124,32.63310544,7,1,8
22046,36748,-87.7967661,32.3074489,12,0,12
22047,35976,-86.2929855,34.3582735,40,1,41
22048,35570,-87.99541983,34.11503559,13,0,13
22049,35805,-86.63855857,34.72614881,12,0,12
22050,35553,-87.4017009,34.145964,5,0,5
22051,35905,-85.9346412,33.9578503,6,0,6
22052,35643,-87.1942874,34.6342012,1,2,3
22053,36351,-85.9305761,31.3851357,3,4,7
22054,35068,-86.7987326,33.6092962,23,0,23
22055,35071,-86.80975556,33.64693438,26,3,29
22056,35987,-86.1986764,33.9436883,2,7,9
22057,35115,-86.88353015,33.0794048,1,1,2
22058,36744,-87.5929197,32.7038437,10,0,10
22059,35976,-86.29250979,34.36052345,33,0,33
22060,36345,-85.34172555,31.35226053,10,2,12
22061,35903,-85.8655584,33.9921343,5,2,7
22062,35772,-85.8374409,34.8684323,5,1,6
22063,35989,-85.6152898,34.5690791,2,1,3
22064,36561,-87.5795629,30.290057,37,2,39
22065,36340,-85.8633861,31.0332549,12,0,12
22066,36277,-85.8127399,33.7491758,7,0,7
22067,35023,-86.9942148,33.4431726,35,0,35
22068,35501,-87.2751122,33.8351019,46,1,47
22069,36028,-86.3651753,31.4919733,1,0,1
22070,36104,-86.2977497,32.3818233,500,0,500
22071,36276,-85.56392955,33.12379808,2,3,5
22072,35064,-86.9152748,33.4848442,34,2,36
22073,35986,-85.847941,34.4936261,11,0,11
22074,35961,-85.86097085,34.26488494,4,0,4
22075,35967,-85.72398403,34.44047533,34,4,38
22076,35210,-86.7066232,33.5382667,28,0,28
22077,35950,-86.209748,34.2668071,40,0,40
22078,35473,-87.5804732,33.24320486,61,5,66
22079,35907,-86.0229334,33.9203157,8,2,10
22080,36264,-85.5870878,33.6485691,10,1,11
22081,36442,-86.32809715,31.00507338,6,4,10
22082,35040,-86.7506426,33.103556,26,0,26
22083,35954,-86.0873998,34.0227926,20,0,20
22084,35020,-86.9499381,33.4295007,10,1,11
22085,36010,-85.8159991,31.7205577,8,0,8
22086,35078,-86.4384927,33.3418506,9,0,9
22087,36526,-87.89663624,30.60003429,46,0,46
22088,35661,-87.6563016,34.7441825,34,0,34
22089,35739,-86.8433155,34.99162,7,0,7
22090,35116,-86.8090342,33.7468049,6,1,7
22091,35563,-87.91418613,33.96592281,4,2,6
22092,35594,-87.8168115,33.9297831,10,2,12
22093,35962,-85.9926273,34.2871485,4,0,4
22094,36610,-88.0804017,30.7306896,39,0,39
22095,36572,-88.0514737,30.856622,15,2,17
22096,36861,-85.8127144,32.8867256,1,1,2
22097,35203,-86.8096498,33.5128999,816,0,816
22098,36256,-85.77920018,33.03543459,1,0,1
22099,35173,-86.5267668,33.6911046,6,0,6
22100,36726,-87.289401,31.990573,8,0,8
22101,35978,-85.7548954,34.6247247,5,3,8
22102,35634,-87.6219394,34.8745967,1,0,1
22103,35111,-87.0795773,33.2700046,5,0,5
22104,35016,-86.4972224,34.3279625,24,2,26
22105,35957,-86.1647209,34.1956845,23,1,24
22106,36203,-85.8339347,33.614904,48,0,48
22107,35580,-87.26748665,33.73931268,5,0,5
22108,35653,-87.7285543,34.5076826,25,3,28
22109,35148,-87.0488573,33.752383,7,5,12
22110,35217,-86.7747172,33.5844507,25,0,25
22111,36081,-85.9696117,31.8081635,49,0,49
22112,36322,-85.7205534,31.2982135,18,0,18
22113,35080,-86.8429256,33.2896992,21,1,22
22114,35801,-86.5977522,34.7380435,405,0,405
22115,36265,-85.76058719,33.81313046,26,0,26
22116,35091,-86.8116324,33.7729385,4,4,8
22117,36756,-87.318106,32.6321257,6,3,9
22118,36502,-87.5558724,31.101214,33,23,56
22119,71742,-92.4060217,33.8132521,5,1,6
22120,35650,-87.2836009,34.5097849,21,1,22
22121,35004,-86.49195141,33.59014752,18,0,18
22122,35660,-87.6978493,34.7644238,27,0,27
22123,36571,-88.0712138,30.8054138,37,0,37
22124,35172,-86.74252863,33.81931846,1,2,3
22125,36278,-85.4855757,33.3090055,8,0,8
22126,35677,-88.06377642,34.91237822,0,0,0
22127,71742,-92.41073597,33.8099537,6,1,7
22128,35603,-86.9041591,34.5368615,4,1,5
22129,35960,-85.67799471,34.15305582,20,7,27
22130,35672,-87.4056394,34.6831133,2,2,4
22131,35036,-86.90753,33.628227,1,1,2
22132,71826,-93.656443,33.098355,1,3,4
22133,36265,-85.7691874,33.8202731,14,0,14
22134,72513,-91.60373733,36.23321316,2,7,9
22135,71643,-91.5642903,33.9889428,1,5,6
22136,72032,-92.43922072,35.08803949,106,0,106
22137,71730,-92.6657897,33.2141406,47,12,59
22138,72055,-91.3791241,34.1171504,2,0,2
22139,72712,-94.2003906,36.3561608,55,2,57
22140,72040,-91.4943725,34.9775928,7,14,21
22141,72740,-93.73661815,36.08707201,9,0,9
22142,72331,-90.4641804,35.2706646,5,4,9
22143,72601,-93.1028619,36.2329415,24,1,25
22144,71801,-93.5987899,33.66431842,13,0,13
22145,72209,-92.38252812,34.67234413,149,0,149
22146,72734,-94.35031896,36.2581804,2,2,4
22147,72714,-94.24872303,36.47493723,20,0,20
22148,72015,-92.65390621,34.52368634,11,1,12
22149,36786,-87.5153405,32.4507031,7,0,7
22150,36518,-88.2547322,31.4615443,6,4,10
22151,36530,-87.5980048,30.4154127,5,1,6
22152,36908,-88.32270162,31.87772974,2,2,4
22153,35042,-87.13416133,32.94463073,6,0,6
22154,35752,-85.9612015,34.71783207,2,4,6
22155,35216,-86.787815,33.450729,65,0,65
22156,36201,-85.83214998,33.66063985,83,0,83
22157,36863,-85.189072,32.8708553,27,1,28
22158,36532,-87.90365513,30.52608948,32,0,32
22159,36703,-87.0174606,32.408474,50,1,51
22160,36567,-87.7130724,30.5652244,13,1,14
22161,36525,-88.03386442,30.89135094,7,3,10
22162,36553,-88.03080609,31.26758344,9,1,10
22163,35901,-86.0000475,34.0096798,97,0,97
22164,36371,-85.5483125,31.3121395,2,2,4
22165,36092,-86.20938462,32.52021579,27,0,27
22166,35747,-86.2549932,34.5180593,2,4,6
22167,36426,-87.0607938,31.0938262,6,2,8
22168,36352,-85.6033953,31.3350325,3,1,4
22169,36854,-85.1744762,32.817285,24,0,24
22170,36535,-87.68191278,30.41348207,56,0,56
22171,35020,-86.9256991,33.4243924,7,4,11
22172,35150,-86.25147572,33.17220069,41,0,41
22173,36558,-88.31496797,31.63309311,3,1,4
22174,35216,-86.8047121,33.3879754,158,0,158
22175,36323,-86.06523329,31.41482923,13,1,14
22176,36078,-85.89271764,32.53601534,15,1,16
22177,35094,-86.5649699,33.5439288,24,0,24
22178,36509,-88.2472166,30.3945422,10,0,10
22179,35640,-86.934573,34.4448472,28,0,28
22180,35650,-87.2898145,34.4808607,12,0,12
22181,35442,-88.1508848,33.1289465,7,0,7
22182,36303,-85.3908597,31.2259977,148,0,148
22183,35228,-86.9068562,33.4672701,12,1,13
22184,35124,-86.8116468,33.2865669,67,0,67
22185,35960,-85.6756867,34.1514108,9,1,10
22186,36611,-88.0736685,30.764367,23,0,23
22187,35044,-86.3534008,33.2776767,12,2,14
22188,36522,-88.2278784,31.0899328,8,1,9
22189,35120,-86.3958645,33.6811097,8,1,9
22190,35051,-86.6061693,33.176831,8,3,11
22191,36907,-88.37361002,32.42726817,1,2,3
22192,35630,-87.6718871,34.7948058,94,0,94
22193,35763,-86.4586207,34.5903023,4,2,6
22194,36032,-86.58315532,31.9871794,1,4,5
22195,36048,-85.55543674,31.78414266,3,2,5
22196,36027,-85.30396348,31.77751418,1,3,4
22197,35611,-86.9586707,34.80410265,45,3,48
22198,35501,-87.27642408,33.83082607,31,0,31
22199,36301,-85.4688338,31.1608585,1,3,4
22200,35549,-87.528534,33.8898515,6,1,7
22201,35601,-86.9837348,34.6063105,133,0,133
22202,35953,-86.2539133,33.8382546,40,8,48
22203,35768,-86.03571037,34.66231146,44,0,44
22204,36703,-87.01220041,32.44801069,3,0,3
22205,36040,-86.671109,32.18366876,1,0,1
22206,72104,-92.80901548,34.35584703,24,1,25
22207,72058,-92.33856005,35.321469,2,2,4
22208,72937,-94.4134148,35.18691534,1,1,2
22209,72619,-92.5830133,36.3825707,3,0,3
22210,71701,-92.71827409,33.6291832,3,0,3
22211,72701,-94.1806424,36.0619112,28,0,28
22212,72205,-92.3202863,34.7496526,36,0,36
22213,71753,-93.2349786,33.2912238,6,2,8
22214,72039,-92.40920996,35.36647661,4,2,6
22215,72601,-93.1101868,36.2291998,28,0,28
22216,72642,-92.54498877,36.36810905,2,1,3
22217,72712,-94.297224,36.2756091,8,7,15
22218,72315,-89.96547942,35.95699847,9,0,9
22219,71822,-94.11857414,33.66461201,11,0,11
22220,72069,-91.20137921,34.59606982,1,3,4
22221,72031,-92.4568658,35.5912225,8,2,10
22222,72833,-93.38111974,35.05475837,5,2,7
22223,71942,-93.00412616,34.22338936,1,4,5
22224,71822,-94.1330517,33.6725273,9,0,9
22225,72626,-92.5394448,36.2666492,2,2,4
22226,72704,-94.16438436,36.13392273,13,0,13
22227,72428,-90.23961,35.72752802,1,0,1
22228,72104,-92.78572868,34.36440701,1,0,1
22229,72064,-91.5819278,34.78103113,4,4,8
22230,72616,-93.56480964,36.36481155,10,0,10
22231,72058,-92.38592287,35.22307451,10,0,10
22232,72921,-94.22103947,35.47678184,11,0,11
22233,71744,-92.47137225,33.53875608,4,1,5
22234,72712,-94.17242944,36.35792572,8,0,8
22235,72737,-94.17329942,35.99689974,4,0,4
22236,72512,-91.76112364,36.22103739,6,3,9
22237,72029,-91.31236023,34.6931196,4,0,4
22238,71701,-92.73839371,33.61111654,1,0,1
22239,72201,-92.2775533,34.7493643,520,0,520
22240,71646,-91.7955403,33.2266764,5,2,7
22241,72727,-94.02696785,36.02765,7,8,15
22242,72073,-91.70644907,34.42162062,1,1,2
22243,71647,-92.16860515,33.44043823,3,0,3
22244,72076,-92.1247347,34.86851951,64,0,64
22245,72846,-93.39367735,35.44509851,3,1,4
22246,72358,-89.92829608,35.75614382,2,0,2
22247,72433,-90.9806149,36.0487691,4,3,7
22248,71923,-93.05284705,34.1190106,22,0,22
22249,72002,-92.44406899,34.63139346,4,4,8
22250,72641,-93.18758823,36.00886333,2,0,2
22251,71747,-92.18316313,33.03896336,1,2,3
22252,71845,-93.5808018,33.355762,2,1,3
22253,71832,-94.33867169,34.03858864,13,0,13
22254,72411,-90.56631021,35.74304143,3,1,4
22255,72722,-94.45899808,36.33705134,6,1,7
22256,71638,-91.43438501,33.52670802,10,3,13
22257,72012,-91.8815944,35.0701309,12,0,12
22258,72542,-91.53985409,36.25936642,3,2,5
22259,71801,-93.59869794,33.66380815,24,0,24
22260,72359,-90.72346362,35.0129936,3,1,4
22261,72823,-92.93439541,35.24233152,6,0,6
22262,72634,-92.59725802,36.27801965,7,4,11
22263,71832,-94.34089082,34.03738057,12,2,14
22264,72201,-92.2891598,34.7465874,19,0,19
22265,71701,-92.8346156,33.5769191,22,1,23
22266,72416,-90.79076262,35.90844616,3,0,3
22267,72916,-94.42882894,35.23928643,1,1,2
22268,72734,-94.48460584,36.26779073,8,2,10
22269,72933,-94.0381229,35.29691519,4,1,5
22270,72417,-90.58171286,35.90495607,4,4,8
22271,71640,-91.26289076,33.109487,6,0,6
22272,72432,-90.71649818,35.56343144,4,2,6
22273,72315,-89.90448312,35.92827382,40,5,45
22274,72020,-91.45595865,35.42489699,2,0,2
22275,72011,-92.5203436,34.5552528,5,1,6
22276,72040,-91.4948839,34.9762992,4,4,8
22277,71635,-91.9611411,33.13152739,15,0,15
22278,72401,-90.7338883,35.8555877,29,0,29
22279,71653,-91.28573408,33.33133778,9,3,12
22280,72543,-92.0401369,35.4917478,14,0,14
22281,72701,-94.16094606,36.06115385,117,0,117
22282,72521,-91.54691468,35.93961685,3,6,9
22283,72718,-94.23180903,36.26387578,4,4,8
22284,72006,-91.36401546,35.2875664,6,5,11
22285,72847,-93.25412952,35.3306462,1,1,2
22286,72088,-92.25957045,35.62021244,8,0,8
22287,72342,-90.5852257,34.5289917,16,9,25
22288,72943,-93.80748961,35.15022424,1,0,1
22289,72529,-91.52843517,36.30867894,7,2,9
22290,72745,-94.1328125,36.2564389,15,0,15
22291,71943,-93.55102832,34.32752229,3,0,3
22292,72728,-94.2353191,36.2088145,4,1,5
22293,72905,-94.28753638,35.30548008,19,0,19
22294,72543,-92.039929,35.483512,22,4,26
22295,72015,-92.5851277,34.5629417,53,0,53
22296,71909,-93.0333135,34.6737779,19,0,19
22297,72833,-93.39303705,35.05739524,13,4,17
22298,72415,-91.09939548,36.1080946,1,2,3
22299,72086,-91.9015159,34.78361165,11,0,11
22300,72830,-93.45832993,35.45602902,12,0,12
22301,72843,-92.97518971,35.46648044,1,1,2
22302,72006,-91.3669351,35.2831547,7,1,8
22303,72927,-93.91533694,35.14040574,8,0,8
22304,72719,-94.29323234,36.35620682,10,0,10
22305,72632,-93.71203728,36.39486563,10,0,10
22306,71744,-92.4562941,33.5299139,5,4,9
22307,72015,-92.578768,34.556135,38,3,41
22308,72641,-93.18684276,36.00913554,7,3,10
22309,72335,-90.7829942,35.0077846,20,8,28
22310,72513,-91.6057657,36.227947,11,1,12
22311,71653,-91.28572461,33.33147348,6,0,6
22312,72086,-91.89956265,34.78601558,30,6,36
22313,72744,-94.4226248,35.9495072,5,2,7
22314,72501,-91.63473901,35.76187313,45,0,45
22315,71923,-93.05208725,34.11829948,13,4,17
22316,72022,-92.50044,34.614894,33,0,33
22317,72021,-91.1941437,34.8878689,11,0,11
22318,72730,-94.2570401,36.0384448,10,0,10
22319,71923,-93.06588053,34.18506699,4,4,8
22320,72104,-92.80937908,34.35559005,23,0,23
22321,71944,-94.3341072,34.2401326,4,4,8
22322,71921,-93.460129,34.26450365,2,0,2
22323,72335,-90.78721101,35.0104259,34,0,34
22324,72635,-92.4958476,36.2820639,4,3,7
22325,72042,-91.33588501,34.29602997,9,0,9
22326,72638,-93.4341556,36.3344482,6,1,7
22327,71833,-94.01857029,34.11918003,3,3,6
22328,72437,-90.43218023,35.81704045,4,0,4
22329,72832,-93.67381935,35.43833246,1,0,1
22330,71999,-93.0596143,34.12666357,7,4,11
22331,72015,-92.642567,34.5093698,5,0,5
22332,71630,-91.20120182,33.61019871,7,1,8
22333,72036,-91.2505806,35.0049113,2,0,2
22334,72351,-90.0969548,35.6750816,3,0,3
22335,72041,-91.453709,34.790128,1,0,1
22336,72354,-90.3305011,35.6130691,4,6,10
22337,71630,-91.2056841,33.6079456,1,5,6
22338,72644,-92.91672227,36.46507482,2,1,3
22339,72067,-92.1774989,35.5773368,3,3,6
22340,71753,-93.2389425,33.2686441,22,3,25
22341,72740,-93.73399328,36.08754648,7,0,7
22342,72830,-93.46485303,35.47296856,18,2,20
22343,72736,-94.4528125,36.41653668,9,3,12
22344,72207,-92.34520678,34.77730131,3,5,8
22345,72042,-91.34479224,34.27223206,10,0,10
22346,71720,-92.6166807,33.72544753,2,0,2
22347,71644,-91.70072915,34.07911765,2,3,5
22348,71743,-93.1498197,33.9222271,3,9,12
22349,72834,-93.17296195,35.23378454,10,0,10
22350,71845,-93.57707578,33.35802084,7,3,10
22351,72046,-91.97149842,34.54475394,7,4,11
22352,72205,-92.32268042,34.7508533,25,0,25
22353,72204,-92.3372437,34.7200714,25,1,26
22354,72901,-94.4254614,35.3820897,35,10,45
22355,72542,-91.47607234,36.31612312,3,4,7
22356,72029,-91.31421032,34.69181623,3,2,5
22357,72438,-90.25781947,35.93729419,3,1,4
22358,72024,-91.74763151,34.78310097,6,3,9
22359,72938,-94.3811244,35.0222297,1,0,1
22360,72401,-90.7083475,35.8386812,134,2,136
22361,72023,-92.01684948,34.97389157,35,0,35
22362,71901,-93.0481099,34.5052687,100,0,100
22363,72923,-94.2998413,35.32571107,9,0,9
22364,72401,-90.67305437,35.8373197,17,0,17
22365,72082,-91.66644544,35.23263283,4,3,7
22366,72081,-91.6393324,35.270529,2,3,5
22367,72936,-94.2525833,35.2128742,20,1,21
22368,72941,-94.17519808,35.3354386,3,5,8
22369,72837,-93.1138115,35.4021079,4,2,6
22370,72007,-91.98485389,34.99764379,3,5,8
22371,72941,-94.23952092,35.32534352,1,3,4
22372,71901,-93.05903256,34.5038701,46,2,48
22373,72010,-91.562656,35.317379,6,6,12
22374,72701,-94.00287618,35.911133,1,0,1
22375,72401,-90.73763894,35.82514019,1,0,1
22376,72019,-92.70753986,34.50934057,1,0,1
22377,36542,-87.6900219,30.2713587,40,1,41
22378,35952,-86.3940851,34.11944607,5,5,10
22379,36251,-85.8567297,33.2733162,10,1,11
22380,35586,-88.13331621,33.90138939,6,1,7
22381,36027,-85.13781932,31.89107369,37,0,37
22382,35768,-86.0339611,34.6721088,29,0,29
22383,36037,-86.62303217,31.82995491,30,1,31
22384,36104,-86.29769897,32.37523292,763,0,763
22385,36801,-85.4035802,32.6241997,59,0,59
22386,36451,-87.78143194,31.70687439,14,0,14
22387,36009,-86.2557875,31.5841521,2,2,4
22388,36067,-86.47445071,32.46332889,24,4,28
22389,36049,-86.26496934,31.71431203,10,2,12
22390,35125,-86.2861666,33.5875159,30,6,36
22391,35758,-86.7430537,34.7008305,71,0,71
22392,36089,-85.71649461,32.14531452,5,1,6
22393,35756,-86.7338477,34.5833374,2,0,2
22394,36748,-87.79746254,32.30689622,7,0,7
22395,36867,-85.0013406,32.4680632,80,0,80
22396,35131,-86.1561242,33.7416394,3,1,4
22397,36862,-85.4029936,32.899598,24,1,25
22398,35121,-86.477101,33.946593,18,6,24
22399,35096,-86.12289613,33.60477149,16,0,16
22400,36320,-85.3035616,31.0519556,3,1,4
22401,36360,-85.64123291,31.46137009,42,1,43
22402,35584,-87.0880122,33.8256738,2,0,2
22403,36606,-88.0979988,30.6737462,515,0,515
22404,36740,-87.8827992,32.6528782,2,1,3
22405,35980,-86.3225079,34.1739413,3,4,7
22406,35771,-85.9876748,34.5812098,2,1,3
22407,35462,-87.89233872,32.84237239,9,1,10
22408,35622,-86.90780167,34.36835943,4,3,7
22409,36322,-85.77289485,31.30149439,5,1,6
22410,36580,-87.70714556,30.48404276,6,1,7
22411,36451,-87.774662,31.7088269,5,2,7
22412,35146,-86.473296,33.7742175,14,0,14
22413,35648,-87.37097081,34.96803323,2,0,2
22414,36344,-85.69787838,31.10237142,8,2,10
22415,36919,-88.32705335,31.76789937,1,1,2
22416,35618,-87.3114974,34.6667434,3,4,7
22417,35548,-87.7606739,34.024279,3,1,4
22418,35543,-87.7006749,34.2757162,1,7,8
22419,35564,-87.8279945,34.2758539,4,3,7
22420,36528,-88.11456071,30.2572101,10,0,10
22421,35010,-85.9538803,32.9436743,46,0,46
22422,36310,-85.2490995,31.5717714,10,2,12
22423,35085,-86.7440872,32.9597638,8,10,18
22424,36020,-86.33330411,32.49792154,3,0,3
22425,35620,-86.9729284,34.9288801,1,0,1
22426,35776,-86.271231,34.6271352,0,3,3
22427,36545,-87.89316322,31.51101105,21,1,22
22428,35474,-87.6302749,32.998219,7,0,7
22429,36862,-85.4023504,32.899991,15,0,15
22430,35546,-87.6002833,33.6601068,3,1,4
22431,35188,-87.1611158,33.2105134,4,2,6
22432,36311,-85.7173537,31.6000814,2,1,3
22433,35490,-87.25931,33.159081,3,0,3
22434,35045,-86.62963561,32.8384443,22,2,24
22435,35581,-87.7053307,34.3514993,2,4,6
22436,36850,-85.65422216,32.80073931,5,0,5
22437,35654,-87.7291624,34.474616,15,0,15
22438,36732,-87.8348407,32.5176299,19,0,19
22439,36003,-86.6579648,32.4320142,1,1,2
22440,36551,-87.75105527,30.62231821,12,2,14
22441,35555,-87.8294333,33.6853159,12,0,12
22442,36082,-85.9547707,31.8006689,11,1,12
22443,36801,-85.377572,32.6417627,71,0,71
22444,35570,-87.9913561,34.1402878,11,0,11
22445,36916,-88.0567541,32.2108221,1,1,2
22446,36524,-88.08632011,31.75728329,1,1,2
22447,36016,-85.4848012,31.8851336,12,0,12
22448,35673,-87.0867537,34.6112693,6,2,8
22449,35213,-86.7557238,33.50135395,48,0,48
22450,36507,-87.77476224,30.88501235,100,0,100
22451,36040,-86.58519464,32.18364456,3,2,5
22452,36130,-86.29932515,32.37864865,60,0,60
22453,36576,-87.7515843,30.5459251,2,1,3
22454,35906,-86.0454071,33.9502806,21,0,21
22455,36560,-88.0038354,31.0900481,7,1,8
22456,35959,-85.60873455,34.21929736,4,1,5
22457,35988,-85.7992365,34.56146945,2,6,8
22458,36303,-85.4549193,31.3141617,1,0,1
22459,36130,-86.29903228,32.37840119,136,8,144
22460,35171,-86.7143151,32.9147733,6,12,18
22461,36130,-86.29932125,32.37884853,33,0,33
22462,36350,-85.4946496,31.318288,4,3,7
22463,36106,-86.2966339,32.3649497,24,0,24
22464,36401,-86.9535646,31.43430247,10,2,12
22465,35034,-87.1637729,32.9383475,5,2,7
22466,35184,-87.1145423,33.1176109,2,3,5
22467,35971,-85.8935842,34.5291414,2,1,3
22468,36904,-88.2197983,32.0900706,6,1,7
22469,36271,-86.03815694,33.78201193,6,0,6
22470,36456,-86.7147585,31.5419407,1,0,1
22471,36455,-86.3493904,31.0121234,1,1,2
22472,36278,-85.48324359,33.30968118,14,1,15
22473,35674,-87.7042664,34.7339321,31,3,34
22474,35952,-86.3265829,34.0262296,1,2,3
22475,36608,-88.2441517,30.6812265,18,0,18
22476,35160,-86.10319811,33.43707703,37,0,37
22477,36130,-86.29867047,32.37736297,2,0,2
22478,36130,-86.29914933,32.37735323,2,1,3
22479,35824,-86.7709326,34.6505795,18,2,20
22480,36049,-86.2624631,31.7159188,10,2,12
22481,36117,-86.1764973,32.3680618,14,0,14
22482,35215,-86.709546,33.6501364,11,3,14
22483,35401,-87.56820357,33.20719001,96,11,107
22484,35221,-86.8881379,33.4503272,11,0,11
22485,36849,-85.49233551,32.60596339,2,0,2
22486,36322,-85.71629627,31.23580036,1,0,1
22487,35956,-86.119475,34.1751484,4,0,4
22488,36507,-87.7735674,30.8854442,19,0,19
22489,36303,-85.3445737,31.2983147,2,0,2
22490,36853,-85.76395988,32.82943803,12,2,14
22491,36701,-87.02170413,32.40738133,24,3,27
22492,35062,-87.079205,33.73855598,4,0,4
22493,36303,-85.4484297,31.3147255,6,0,6
22494,36024,-86.03305822,32.63636143,5,1,6
22495,35565,-87.62319502,34.22720715,11,2,13
22496,36460,-87.32452838,31.5258223,24,2,26
22497,35115,-86.86500153,33.0994255,14,1,15
22498,35127,-86.97070254,33.48988271,20,0,20
22499,36477,-86.04783288,31.11327008,5,0,5
22500,36527,-87.8515206,30.6715318,14,0,14
22501,36830,-85.4754749,32.6077921,98,0,98
22502,35042,-87.13464957,32.94645788,12,0,12
22503,36310,-85.2497665,31.571252,8,2,10
22504,36401,-86.9547778,31.4351484,12,0,12
22505,36266,-85.7547503,33.3114593,8,1,9
22506,36453,-86.17351282,31.22485889,1,0,1
22507,35984,-85.58778875,34.57917522,2,1,3
22508,36303,-85.3931279,31.2244261,59,0,59
22509,35401,-87.556611,33.1732944,263,0,263
22510,35178,-86.41134572,33.38491904,3,2,5
22511,35148,-87.05058988,33.74774125,0,22,22
22512,36330,-85.84938596,31.30998189,54,2,56
22513,35470,-88.18974552,32.58057736,7,2,9
22514,35466,-87.90266958,33.31743225,4,2,6
22515,35953,-86.2519289,33.8336345,6,10,16
22516,35646,-87.52840044,34.70290704,1,2,3
22517,35005,-86.9546511,33.6010062,20,1,21
22518,35541,-87.21240056,34.08020563,2,0,2
22519,36251,-85.8356103,33.27482657,7,0,7
22520,35136,-86.2192952,32.8889451,1,0,1
22521,36343,-85.09521645,31.14366621,1,0,1
22522,35072,-86.0543224,33.0632438,4,0,4
22523,36603,-88.05535017,30.69611718,12,0,12
22524,36467,-86.25543555,31.28327505,21,0,21
22525,36784,-87.73579353,31.91888465,16,0,16
22526,36067,-86.47310496,32.45915765,79,0,79
22527,35748,-86.37114923,34.69655137,4,3,7
22528,36083,-85.69160792,32.43648991,23,0,23
22529,35645,-87.54377211,34.8592882,5,1,6
22530,36375,-85.59074526,31.10796918,6,0,6
22531,36560,-88.02918382,31.08813526,9,0,9
22532,36446,-87.72736297,31.78834281,1,1,2
22533,35983,-85.76128077,34.17916178,3,0,3
22534,35632,-87.68121699,34.8067446,12,0,12
22535,35674,-87.7025218,34.7306597,22,0,22
22536,35740,-85.71357249,34.9486929,6,0,6
22537,35031,-86.59200171,34.08133711,7,4,11
22538,36016,-85.44945356,31.87760021,3,1,4
22539,36376,-85.27834273,31.26212673,2,0,2
22540,36319,-85.1120926,31.2908569,2,0,2
22541,35974,-86.00537442,34.362253,3,0,3
22542,36420,-86.48391196,31.30703985,30,3,33
22543,35610,-87.26852744,34.92467106,1,0,1
22544,35670,-86.79906906,34.47293019,4,0,4
22545,36017,-85.61083575,31.70854203,3,3,6
22546,36750,-86.87114624,32.78849443,4,1,5
22547,35481,-88.01530086,33.37677926,5,0,5
22548,35055,-86.84061945,34.17915393,48,9,57
22549,36075,-85.94859003,32.39903043,5,0,5
22550,35760,-86.39450435,34.53689869,6,0,6
22551,35616,-87.97201838,34.75531339,4,4,8
22552,36460,-87.34151181,31.43045841,1,2,3
22553,35470,-88.18813854,32.59040157,6,0,6
22554,35768,-86.12053568,34.80069278,1,2,3
22555,35550,-87.18230409,33.75775367,4,2,6
22556,35447,-88.09592722,33.26022397,7,0,7
22557,36769,-87.58730126,31.97970291,5,4,9
22558,36445,-87.40140851,31.43315173,1,3,4
22559,36351,-85.91316355,31.37712701,20,0,20
22560,35618,-87.30107168,34.67615665,3,5,8
22561,35447,-88.09533448,33.26135031,3,0,3
22562,35540,-87.18149824,34.20346029,3,0,3
